job_id,arrival_time,job_type,subtype,priority_class,complexity_score,priority_level,status,machine_number,queue_entry_time,start_time,completion_time,wait_to_machine,total_time_in_system,rejection_reason,rejection_time,processing_time
366,160.983,Rush,SmallLot,Standard,3.615,2.233,completed,3.0,,161.24512677737152,163.60812677737152,0.0,2.625585865106416,,,2.363
367,162.085,Precision,UltraPrecision,High,4.905,3.202,rejected,0.0,,162.27409406901913,,0.0,3.035302661077594,quality_reject,165.12009406901913,2.846
368,162.863,Precision,MultiAxis,Standard,4.787,2.568,completed,1.0,,163.1714928379283,166.06749283792828,0.0,3.204232812331668,,,2.896
369,163.844,Precision,TightTolerance,Low,4.467,1.876,completed,4.0,,164.22419839090458,169.53519839090458,0.0,5.6913189875021715,,,5.311
370,163.941,Standard,ThreeOp,Standard,2.682,1.966,completed,3.0,,164.1806487997754,167.3346487997754,0.0,3.393178254630982,,,3.154
371,165.013,Custom,Prototype,Low,5.993,2.312,completed,0.0,,165.21413133787834,170.89813133787834,0.0,5.885442951637714,,,5.684
372,165.436,Standard,ThreeOp,High,3.146,2.699,completed,5.0,,165.707536744448,168.02753674444799,0.0,2.591822663907749,,,2.32
373,165.477,Bulk,MediumBatch,Low,2.161,1.217,completed,6.0,,165.7189347452518,167.7919347452518,0.0,2.3146893043172554,,,2.073
374,166.684,Precision,TightTolerance,Standard,5.906,2.888,rejected,1.0,,166.8668850075423,,0.0,4.8748416075767125,quality_reject,171.5588850075423,4.692
375,167.65,Standard,ThreeOp,Standard,3.031,2.066,completed,2.0,,167.74850868830262,170.25350868830262,0.0,2.604005504204025,,,2.505
376,167.752,Rush,SingleItem,Standard,3.673,2.25,completed,3.0,,168.03036719826,172.84536719826,0.0,5.092974076287646,,,4.815
377,168.113,Standard,ThreeOp,Standard,3.705,2.259,completed,5.0,,168.4871762230064,170.4131762230064,0.0,2.3005165318028844,,,1.926
378,168.245,Precision,UltraPrecision,Critical,4.839,4.383,completed,6.0,,168.48964980476404,175.65064980476382,0.0,7.405218251485394,,,3.361
379,169.012,Rush,SmallLot,High,4.559,3.103,completed,7.0,,169.2273622402792,171.6173622402792,0.0,2.6052666375080946,,,2.39
380,169.054,Standard,TwoOp,Low,3.097,1.485,completed,8.0,,169.31067965705117,172.10967965705117,0.0,3.056137773017042,,,2.799
381,169.061,Standard,SingleOp,Standard,3.069,2.077,completed,9.0,,169.32550555458965,171.12450555458966,0.0,2.0634516879906926,,,1.799
382,169.141,Bulk,SmallBatch,High,1.855,2.33,completed,4.0,169.3489888284583,169.53519839090458,170.87419839090458,0.18620956244629383,1.73275545541901,,,1.339
383,169.287,Bulk,LargeBatch,Standard,2.225,1.836,completed,2.0,169.43018845750677,170.25350868830262,170.86350868830263,0.8233202307958436,1.5768482009818001,,,0.61
384,169.292,Rush,SmallLot,Standard,4.101,2.372,completed,5.0,169.60102411176663,170.4131762230064,171.54917622300638,0.8121521112397545,2.2574373599576916,,,1.136
385,170.945,Standard,SingleOp,Standard,2.312,1.861,completed,0.0,,171.39862963087788,173.2646296308779,0.0,2.319311988032439,,,1.866
386,172.75,Rush,SingleItem,Standard,4.539,2.497,completed,1.0,,172.94651873063674,175.58651873063673,0.0,2.8361330978870853,,,2.64
387,172.943,Standard,ThreeOp,Low,3.936,1.725,completed,2.0,,173.12133186527652,175.45633186527652,0.0,2.5135414854285045,,,2.335
388,173.052,Rush,SingleItem,Standard,3.493,2.198,completed,0.0,,173.38062793501499,175.52362793501499,0.0,2.4721241615493454,,,2.143
389,173.235,Bulk,MediumBatch,Standard,2.573,1.935,completed,3.0,,173.41179247245705,176.02979247245705,0.0,2.794974072125882,,,2.618
390,173.333,Custom,OneOff,Standard,5.766,2.848,completed,4.0,,173.61210809973292,177.27410809973293,0.0,3.941519189458546,,,3.662
391,173.408,Bulk,LargeBatch,Standard,1.224,1.55,completed,5.0,,173.72501801013317,174.65701801013316,0.0,1.2486648349371876,,,0.932
392,174.167,Bulk,SmallBatch,Standard,1.492,1.626,completed,7.0,,174.34010990963813,175.55610990963814,0.0,1.3892148552064327,,,1.216
393,174.494,Rush,SingleItem,Standard,4.793,2.57,completed,8.0,,174.6326304450263,176.3886304450263,0.0,1.8945534572590645,,,1.756
394,174.672,Bulk,MediumBatch,Standard,2.592,1.941,completed,5.0,,174.898880201957,177.712880201957,0.0,3.0410503201694326,,,2.814
395,175.057,Rush,SingleItem,Standard,4.183,2.395,completed,9.0,,175.29937206680785,177.93237206680786,0.0,2.875025713534285,,,2.633
396,175.94,Bulk,SmallBatch,Standard,2.708,1.974,completed,1.0,,176.2586303963709,177.8986303963709,0.0,1.9584333636360896,,,1.64
397,176.095,Bulk,SmallBatch,High,1.863,2.332,completed,0.0,,176.2473432759535,177.90434327595352,0.0,1.809455433179238,,,1.657
398,176.532,Precision,UltraPrecision,High,5.462,3.361,completed,2.0,,176.69413990762982,182.3361399076298,0.0,5.803886707541579,,,5.642
399,176.537,Precision,UltraPrecision,Critical,5.172,4.478,rejected,6.0,,176.90590804313743,,0.0,1.2145964109831198,machine_failure,177.75114963805004,4.107
400,176.584,Bulk,LargeBatch,Critical,1.553,3.444,rejected,3.0,,176.89193997649662,,0.0,2.162671695010431,quality_reject,178.7469399764966,1.855
401,176.936,Standard,ThreeOp,Standard,2.377,1.879,completed,7.0,,177.0900894145337,180.15208941453372,0.0,3.216453379857114,,,3.062
402,176.968,Standard,TwoOp,Standard,3.59,2.226,completed,8.0,,177.2490118553488,181.47101185534882,0.0,4.502634038043652,,,4.222
403,177.978,Bulk,MediumBatch,Standard,1.45,1.614,completed,0.0,,178.1563474464533,179.5613474464533,0.0,1.583429059857366,,,1.405
404,179.141,Standard,ThreeOp,Standard,3.739,2.268,completed,1.0,,179.35756223556137,182.49556223556138,0.0,3.354548034704493,,,3.138
405,179.531,Rush,SingleItem,Low,4.284,1.824,completed,0.0,,179.79252483076928,181.93952483076927,0.0,2.408270576222634,,,2.147
406,179.587,Precision,MultiAxis,Standard,4.536,2.496,completed,3.0,,179.81258093148597,182.94258093148596,0.0,3.3553377563321476,,,3.13
407,179.788,Rush,SmallLot,Standard,3.702,2.258,completed,4.0,,180.03250932091714,182.39550932091714,0.0,2.607335344960802,,,2.363
408,181.816,Standard,TwoOp,Low,3.664,1.647,completed,0.0,,182.04386620131865,186.01186620131864,0.0,4.196333916411589,,,3.968
409,182.156,Rush,SmallLot,Critical,4.394,4.255,completed,2.0,,182.38774153445883,183.47574153445882,0.0,1.319958943987416,,,1.088
410,183.19,Bulk,LargeBatch,Low,1.234,0.952,completed,1.0,,183.46253027600775,185.06653027600777,0.0,1.8761654723546997,,,1.604
411,183.737,Precision,MultiAxis,High,5.841,3.469,completed,2.0,,184.1144550559763,192.2764550559763,0.0,8.5397835287404,,,8.162
412,184.478,Rush,SmallLot,Low,4.434,1.867,completed,3.0,,184.8007674989275,186.7887674989275,0.0,2.310909795305747,,,1.988
413,185.163,Custom,OneOff,High,5.739,3.44,completed,1.0,,185.44631817421606,194.99631817421607,0.0,9.833786932421077,,,9.55
414,185.682,Bulk,MediumBatch,Low,1.583,1.052,completed,0.0,,186.02941223569516,187.40941223569516,0.0,1.727262800345926,,,1.38
415,185.81,Standard,TwoOp,Standard,3.781,2.28,completed,4.0,,186.05551255202974,188.20951255202974,0.0,2.3997274911931186,,,2.154
416,186.589,Bulk,SmallBatch,Standard,2.558,1.931,completed,3.0,,186.81553492081034,188.02853492081033,0.0,1.4393142799186478,,,1.213
417,187.24,Precision,MultiAxis,High,5.637,3.411,completed,5.0,,187.35655417537942,190.76755417537942,0.0,3.5278510647057146,,,3.411
418,187.409,Bulk,MediumBatch,Critical,2.132,3.609,completed,0.0,,187.69534897585027,188.63334897585025,0.0,1.2246791197298705,,,0.938
419,188.469,Precision,MultiAxis,Standard,4.478,2.479,rejected,3.0,,188.9158544156551,,0.0,4.641727980029202,quality_reject,193.1108544156551,4.195
420,188.66,Standard,SingleOp,Standard,3.152,2.101,completed,0.0,,188.85530912765702,191.32730912765703,0.0,2.6672913703219194,,,2.472
421,189.113,Bulk,SmallBatch,High,2.003,2.372,completed,4.0,,189.3177318364547,190.9537318364547,0.0,1.8405939807371396,,,1.636
422,189.599,Bulk,LargeBatch,Low,1.438,1.011,completed,7.0,,189.84071703604567,191.48971703604568,0.0,1.8910191692906153,,,1.649
423,189.741,Custom,OneOff,Standard,5.662,2.818,completed,6.0,,189.81665944045412,195.4986594404541,0.0,5.757334633790435,,,5.682
424,190.415,Custom,EngineeringChange,Low,5.454,2.158,completed,8.0,,190.76453445791532,193.9055344579153,0.0,3.4901458564823997,,,3.141
425,190.491,Rush,SmallLot,Standard,4.27,2.42,completed,5.0,,190.87537511730514,192.31037511730514,0.0,1.819004497419428,,,1.435
426,191.137,Rush,SingleItem,Critical,3.977,4.136,completed,4.0,,191.2915284423136,193.4535284423136,0.0,2.3167666684243784,,,2.162
427,191.329,Rush,SmallLot,Standard,3.853,2.301,rejected,0.0,,191.51031571784594,,0.0,2.713388352172757,quality_reject,194.04231571784595,2.532
428,191.754,Custom,Prototype,High,6.6,3.686,completed,7.0,,191.92668693560165,202.47068693560166,0.0,10.716259299511194,,,10.544
429,192.261,Standard,TwoOp,Critical,3.127,3.893,completed,2.0,,192.5491004551331,195.2881004551331,0.0,3.0272810535612678,,,2.739
430,192.398,Custom,Prototype,Standard,6.966,3.19,completed,5.0,,192.69129848181498,199.54229848181498,0.0,7.144251023068165,,,6.851
431,192.886,Custom,EngineeringChange,Low,5.627,2.208,completed,3.0,,193.13672356240397,198.85972356240399,0.0,5.97376780407501,,,5.723
432,193.251,Precision,TightTolerance,High,4.52,3.091,completed,4.0,,193.49332916630857,195.89932916630858,0.0,2.6485412217459157,,,2.406
433,193.519,Precision,MultiAxis,Standard,4.054,2.358,completed,9.0,,193.72991995461354,198.56091995461352,0.0,5.041954749236737,,,4.831
434,193.564,Standard,SingleOp,Standard,3.392,2.169,completed,8.0,193.79919161191086,193.9055344579153,199.1315344579153,0.10634284600445199,5.567344772816369,,,5.226
435,194.435,Standard,ThreeOp,Low,3.673,1.65,rejected,0.0,,194.7317990367531,,0.0,6.113570713803881,quality_reject,200.5487990367531,5.817
436,194.777,Bulk,MediumBatch,Critical,1.998,3.571,completed,1.0,,195.12977239167788,197.9417723916779,0.0,3.164708555045735,,,2.812
437,195.926,Standard,TwoOp,Low,3.013,1.461,completed,2.0,,196.22868000948424,203.09868000948424,0.0,7.17284272254048,,,6.87
438,196.211,Precision,TightTolerance,Low,5.624,2.207,completed,4.0,,196.4949349605871,201.0109349605871,0.0,4.800036016122419,,,4.516
439,196.371,Rush,SingleItem,High,4.698,3.142,completed,6.0,,196.67086385608778,199.0598638560878,0.0,2.6889501976012014,,,2.389
440,198.478,Bulk,SmallBatch,Critical,2.0,3.571,completed,1.0,,198.71552961111195,200.01952961111195,0.0,1.5415691502653601,,,1.304
441,198.582,Standard,ThreeOp,Standard,3.035,2.067,completed,9.0,,198.75099184897405,200.96499184897405,0.0,2.3832980922179274,,,2.214
442,199.002,Custom,EngineeringChange,Standard,6.083,2.938,completed,3.0,,199.20879806522694,203.77379806522694,0.0,4.771600272215039,,,4.565
443,199.353,Rush,SmallLot,High,4.415,3.062,completed,5.0,,199.64263449891868,201.39863449891868,0.0,2.0455794170195247,,,1.756
444,199.413,Standard,TwoOp,Low,3.705,1.659,completed,6.0,,199.6526042864027,203.5086042864027,0.0,4.095229938825014,,,3.856
445,199.481,Standard,ThreeOp,High,2.537,2.525,completed,1.0,199.8721936304496,200.01952961111195,203.11252961111194,0.14733598066234777,3.6314534682997817,,,3.093
446,199.541,Standard,SingleOp,Standard,3.569,2.22,completed,8.0,,199.77130093559848,202.38030093559848,0.0,2.83974522547328,,,2.609
447,200.564,Bulk,SmallBatch,Low,2.262,1.246,completed,0.0,,200.7676296950002,202.5636296950002,0.0,1.9996681834323056,,,1.796
448,200.997,Standard,ThreeOp,Low,2.627,1.351,completed,4.0,,201.1982362600798,203.5372362600798,0.0,2.540559237515396,,,2.339
449,201.163,Rush,SmallLot,High,3.821,2.892,completed,9.0,,201.3188982878762,205.3118982878762,0.0,4.1485209726719745,,,3.993
450,202.026,Standard,TwoOp,Low,3.296,1.542,completed,5.0,,202.28969581346803,204.63469581346803,0.0,2.608366063898444,,,2.345
451,204.617,Standard,SingleOp,Low,3.687,1.653,completed,1.0,,204.94980616718547,208.28180616718547,0.0,3.6648917247274824,,,3.332
452,204.642,Rush,SingleItem,Critical,3.688,4.054,completed,0.0,,204.84592610992186,206.49192610992185,0.0,1.849824461036519,,,1.646
453,205.563,Custom,Prototype,High,6.056,3.53,rejected,4.0,,205.97476127644023,,0.0,5.191909029582547,quality_reject,210.75476127644023,4.78
454,205.578,Standard,ThreeOp,High,3.616,2.833,completed,2.0,,205.69599012430209,208.19599012430209,0.0,2.618079528868492,,,2.5
455,206.473,Standard,TwoOp,Critical,2.745,3.784,completed,0.0,,206.7310403143496,209.6970403143496,0.0,3.2237317909434466,,,2.966
456,206.661,Precision,TightTolerance,Critical,5.399,4.543,rejected,5.0,,207.00491475493834,,0.0,4.2170472286636596,quality_reject,210.87791475493833,3.873
457,207.235,Standard,SingleOp,Low,3.001,1.457,rejected,3.0,,207.51940121252537,,0.0,2.063610211632664,quality_reject,209.29840121252536,1.779
458,207.497,Standard,SingleOp,Low,2.453,1.301,completed,6.0,,207.7050911621511,210.40009116215109,0.0,2.9032533495651194,,,2.695
459,207.926,Rush,SingleItem,Low,3.442,1.583,completed,7.0,,208.18991420821385,210.12491420821385,0.0,2.198719455312272,,,1.935
460,208.165,Bulk,LargeBatch,Low,2.102,1.201,completed,1.0,,208.2963861965372,209.5023861965372,0.0,1.3374013930732644,,,1.206
461,208.537,Bulk,LargeBatch,Low,2.454,1.301,completed,2.0,,208.7406499249434,209.9436499249434,0.0,1.4065876143039588,,,1.203
462,208.769,Standard,SingleOp,High,2.841,2.612,completed,8.0,,208.9329432218555,210.8789432218555,0.0,2.1103199930642234,,,1.946
463,209.399,Rush,SingleItem,Critical,3.253,3.929,completed,1.0,,209.5940588276533,211.4100588276533,0.0,2.011290444298595,,,1.816
464,211.579,Custom,Prototype,Standard,5.702,2.829,completed,0.0,,211.77933196739613,218.69633196739613,0.0,7.117279451883945,,,6.917
465,212.387,Standard,TwoOp,Standard,2.577,1.936,completed,2.0,,212.72010101185367,215.64410101185368,0.0,3.2568181813188914,,,2.924
466,212.402,Bulk,SmallBatch,High,1.693,2.284,completed,1.0,,212.63487841885748,213.64587841885748,0.0,1.2434219981797412,,,1.011
467,212.513,Precision,MultiAxis,Standard,4.623,2.521,completed,3.0,,212.88832614231555,219.53232614231555,0.0,7.018874986132289,,,6.644
468,212.914,Standard,ThreeOp,Standard,2.928,2.037,completed,4.0,,213.23704870539427,215.89804870539427,0.0,2.9839201602266883,,,2.661
469,213.042,Rush,SmallLot,High,3.489,2.797,completed,5.0,,213.3047495735869,214.9477495735869,0.0,1.9059939841041569,,,1.643
470,213.257,Standard,ThreeOp,Low,2.95,1.443,completed,6.0,,213.62291961963967,216.84891961963967,0.0,3.591525864686986,,,3.226
471,213.329,Precision,MultiAxis,Standard,5.792,2.855,completed,1.0,,213.65556394485478,216.50056394485478,0.0,3.1718396665687294,,,2.845
472,213.667,Custom,EngineeringChange,Standard,5.708,2.831,completed,7.0,,213.83111054720607,222.76211054720608,0.0,9.095483559531345,,,8.931
473,213.764,Custom,EngineeringChange,Low,5.263,2.104,completed,8.0,,213.9354733180478,220.1104733180478,0.0,6.345998848144234,,,6.175
474,213.79,Standard,SingleOp,Critical,2.868,3.819,rejected,,214.10212645011123,,,,1.0397641952893935,timeout,214.8301863589045,2.479
475,213.825,Standard,ThreeOp,High,2.333,2.467,completed,9.0,,214.02942823549816,216.44742823549817,0.0,2.6222885824373634,,,2.418
476,213.832,Standard,TwoOp,Standard,3.379,2.165,completed,5.0,214.20725552120558,214.9477495735869,218.4357495735869,0.7404940523813082,4.603868671513652,,,3.488
477,214.235,Precision,MultiAxis,Low,4.634,1.924,completed,2.0,214.52795655731288,215.64410101185368,219.85610101185367,1.1161444545408017,5.6213322570309,,,4.212
478,214.824,Precision,MultiAxis,Low,5.042,2.041,rejected,4.0,215.0877662608665,215.89804870539427,,0.8102824445277861,9.294481472457022,quality_reject,224.11804870539427,8.22
479,215.593,Standard,SingleOp,Critical,3.092,3.883,completed,9.0,215.78741276042683,216.44742823549817,218.73242823549816,0.660015475071333,3.139476073737086,,,2.285
480,216.027,Rush,SingleItem,Low,4.596,1.913,completed,1.0,216.19712595433109,216.50056394485478,219.22456394485476,0.30343799052369036,3.1970726852961207,,,2.724
481,216.915,Bulk,MediumBatch,Standard,1.892,1.74,completed,6.0,,217.09245175932105,218.19945175932105,0.0,1.28403029960117,,,1.107
482,217.225,Precision,UltraPrecision,High,4.948,3.214,completed,6.0,217.42475196558217,218.19945175932105,225.23545175932105,0.7746997937388755,8.01093062847471,,,7.036
483,217.245,Standard,TwoOp,Low,2.984,1.453,completed,5.0,217.5702039368758,218.4357495735869,222.70674957358688,0.8655456367110901,5.461470328399059,,,4.271
484,217.52,Bulk,MediumBatch,Standard,1.238,1.554,completed,0.0,217.92659636569886,218.69633196739613,221.29733196739613,0.7697356016972776,3.7770112615018263,,,2.601
485,217.713,Precision,MultiAxis,Low,4.822,1.978,completed,9.0,217.93327019317766,218.73242823549816,225.25442823549815,0.7991580423204994,7.541875956664541,,,6.522
486,218.291,Standard,ThreeOp,Critical,2.747,3.785,completed,1.0,218.57012085021398,219.22456394485476,221.92456394485475,0.6544430946407829,3.6336771363620244,,,2.7
487,218.374,Standard,SingleOp,Low,2.757,1.388,completed,3.0,218.71008975831046,219.53232614231555,221.05232614231556,0.8222363840050946,2.6785242601150685,,,1.52
488,218.923,Custom,Prototype,Critical,5.749,4.643,rejected,,219.11725029575024,,,,0.3787056615083486,timeout,219.30123515255022,5.272
489,219.795,Custom,Prototype,Low,5.593,2.198,completed,2.0,,219.8931339884676,225.8381339884676,0.0,6.042987153947394,,,5.945
490,220.802,Rush,SmallLot,Standard,3.919,2.32,completed,8.0,,221.01897804918843,223.44097804918843,0.0,2.6393039478285516,,,2.422
491,221.447,Rush,SmallLot,High,3.706,2.859,completed,0.0,,221.6040212232068,223.71002122320678,0.0,2.2630732035388803,,,2.106
492,221.486,Rush,SmallLot,Standard,3.76,2.274,completed,3.0,,221.70700599958502,224.00500599958502,0.0,2.519186870824825,,,2.298
493,222.565,Standard,SingleOp,Low,2.216,1.233,completed,5.0,,222.9045023094403,225.7255023094403,0.0,3.160145655189268,,,2.821
494,222.589,Custom,OneOff,Standard,6.048,2.928,completed,1.0,,222.77279269921195,228.97079269921196,0.0,6.3814614522638635,,,6.198
495,223.145,Standard,TwoOp,Standard,3.715,2.261,completed,7.0,,223.37625416831318,225.9682541683132,0.0,2.8236843027727048,,,2.592
496,223.608,Custom,EngineeringChange,Low,5.955,2.301,completed,0.0,,223.77952270260602,229.24452270260602,0.0,5.636259073038474,,,5.465
497,224.691,Bulk,SmallBatch,Standard,1.975,1.764,completed,3.0,,224.88730525233433,226.82830525233433,0.0,2.136906078546218,,,1.941
498,224.778,Bulk,SmallBatch,Low,2.114,1.204,completed,4.0,,225.04799738289088,226.81499738289088,0.0,2.0367770548229487,,,1.767
499,225.516,Bulk,LargeBatch,Critical,2.503,3.715,completed,5.0,,225.73523865274777,226.93723865274777,0.0,1.4209157144563278,,,1.202
500,226.269,Standard,TwoOp,Low,2.37,1.277,completed,2.0,,226.5481209689175,230.0421209689175,0.0,3.773082809006297,,,3.494
501,226.458,Standard,ThreeOp,Low,2.943,1.441,completed,6.0,,226.8081802378898,228.8211802378898,0.0,2.3635465955306643,,,2.013
502,227.584,Bulk,SmallBatch,High,2.088,2.397,completed,3.0,,227.75225640994898,229.212256409949,0.0,1.6287107034883945,,,1.46
503,227.707,Precision,UltraPrecision,Low,4.543,1.898,rejected,4.0,,227.88196461066798,,0.0,6.39660440684824,quality_reject,234.103964610668,6.222
504,228.363,Standard,SingleOp,High,2.676,2.564,completed,5.0,,228.54956789030192,231.3095678903019,0.0,2.946318822695673,,,2.76
505,229.209,Rush,SmallLot,Standard,4.601,2.514,completed,0.0,,229.59401873763457,231.10201873763458,0.0,1.893308826055204,,,1.508
506,229.537,Rush,SmallLot,Standard,4.292,2.426,completed,1.0,,229.75934909896182,231.97634909896183,0.0,2.4395127175407367,,,2.217
507,230.684,Custom,EngineeringChange,Standard,5.533,2.781,rejected,2.0,,230.83249967525248,,0.0,12.304037909651242,machine_failure,242.9875416742159,13.539
508,231.123,Custom,EngineeringChange,Low,5.302,2.115,completed,0.0,,231.43028599658132,238.01928599658132,0.0,6.8960773400773405,,,6.589
509,231.202,Standard,ThreeOp,Standard,3.177,2.108,completed,3.0,,231.47940981643026,234.02840981643027,0.0,2.8264379769612162,,,2.549
510,231.709,Precision,TightTolerance,Low,5.01,2.031,completed,1.0,,232.0154945685268,235.7064945685268,0.0,3.9978855907335173,,,3.691
511,231.928,Bulk,LargeBatch,Low,2.796,1.399,completed,5.0,,232.14650220242882,233.31550220242883,0.0,1.3878450200056989,,,1.169
512,232.089,Rush,SingleItem,Low,3.822,1.692,completed,6.0,,232.4089016827368,234.0409016827368,0.0,1.9523875838165168,,,1.632
513,232.444,Rush,SingleItem,Low,3.674,1.65,rejected,7.0,,232.724103652175,,0.0,2.4072061280523656,quality_reject,234.851103652175,2.127
514,232.673,Custom,OneOff,Standard,5.74,2.84,completed,8.0,,233.03915557099393,241.83215557099393,0.0,9.159005279937674,,,8.793
515,232.807,Standard,TwoOp,Low,3.726,1.665,completed,9.0,,233.09928168080202,235.12828168080202,0.0,2.3208530642708354,,,2.029
516,232.986,Precision,TightTolerance,Low,5.765,2.247,rejected,5.0,,233.32036821314185,,0.0,4.579608806330441,quality_reject,237.56536821314185,4.245
517,233.087,Bulk,SmallBatch,Low,2.188,1.225,completed,3.0,233.34624967983646,234.02840981643027,235.84440981643027,0.6821601365938079,2.7569685721200585,,,1.816
518,233.505,Bulk,LargeBatch,High,2.472,2.506,completed,6.0,233.83946378626737,234.0409016827368,235.99590168273681,0.20143789646942878,2.490519146963834,,,1.955
519,233.538,Bulk,MediumBatch,Low,2.125,1.207,completed,4.0,233.90668791540207,234.103964610668,236.718964610668,0.19727669526591285,3.181130516779888,,,2.615
520,234.666,Custom,OneOff,High,6.436,3.639,completed,7.0,,234.86520414064418,242.3372041406442,0.0,7.671301784275244,,,7.472
521,235.217,Custom,Prototype,Critical,5.404,4.544,rejected,9.0,,235.47678718098913,,0.0,9.413385103344012,quality_reject,244.63078718098913,9.154
522,235.564,Precision,MultiAxis,Standard,5.496,2.77,completed,1.0,,235.84623395061757,241.23323395061757,0.0,5.669186787314345,,,5.387
523,236.289,Bulk,MediumBatch,Low,1.371,0.992,completed,3.0,,236.5746053555239,237.7306053555239,0.0,1.4414839489323867,,,1.156
524,237.013,Rush,SingleItem,Low,3.699,1.657,completed,4.0,,237.22361075095012,241.74361075095013,0.0,4.730412266611836,,,4.52
525,237.147,Standard,SingleOp,High,2.378,2.48,completed,6.0,,237.35910930546896,240.09310930546897,0.0,2.945615089742745,,,2.734
526,237.517,Bulk,LargeBatch,Standard,1.263,1.561,completed,5.0,,237.65531161581237,239.19231161581237,0.0,1.6752615712400143,,,1.537
527,237.975,Standard,SingleOp,Low,2.076,1.193,completed,0.0,,238.29980743154587,239.61580743154587,0.0,1.6403159111582113,,,1.316
528,238.544,Bulk,LargeBatch,Standard,2.087,1.796,completed,3.0,,238.7156374651358,240.0046374651358,0.0,1.4606760520494788,,,1.289
529,239.11,Standard,SingleOp,Standard,3.63,2.237,completed,5.0,,239.4956603895136,241.6976603895136,0.0,2.587839848493445,,,2.202
530,240.073,Standard,ThreeOp,High,3.617,2.833,completed,0.0,,240.34098589255555,244.45498589255556,0.0,4.381847552455611,,,4.114
531,240.222,Rush,SmallLot,Low,3.933,1.724,completed,3.0,,240.59441565377062,242.56941565377062,0.0,2.347327991632312,,,1.975
532,240.683,Rush,SmallLot,Standard,3.904,2.316,completed,6.0,,240.91474130137073,243.5487413013707,0.0,2.8655494651468985,,,2.634
533,241.167,Bulk,LargeBatch,High,1.915,2.347,completed,1.0,,241.34191559811364,242.62891559811365,0.0,1.4621791835806448,,,1.287
534,241.168,Precision,TightTolerance,Low,4.534,1.895,completed,5.0,241.3906389683867,241.6976603895136,248.8726603895134,0.30702142112690467,7.705138892200182,,,3.675
535,241.172,Custom,EngineeringChange,Low,5.767,2.248,completed,4.0,241.47318975409686,241.74361075095013,245.93461075095013,0.27042099685326093,4.762800834264368,,,4.191
536,241.398,Standard,SingleOp,Low,2.936,1.439,completed,8.0,241.65079944640573,241.83215557099393,246.53415557099393,0.1813561245882056,5.135973778933504,,,4.702
537,242.279,Precision,TightTolerance,Low,5.159,2.074,completed,7.0,,242.35490155657644,246.77690155657643,0.0,4.498362986032419,,,4.422
538,242.603,Precision,TightTolerance,Low,5.462,2.161,completed,1.0,,242.74552583026667,249.61152583026666,0.0,7.008283329489473,,,6.866
539,243.018,Precision,TightTolerance,Standard,5.593,2.798,completed,3.0,,243.28367040950215,245.87267040950215,0.0,2.854761807190471,,,2.589
540,243.589,Precision,TightTolerance,Standard,4.757,2.559,completed,6.0,,243.68613572281774,251.31813572281774,0.0,7.729215024628672,,,7.632
541,243.836,Bulk,SmallBatch,Standard,2.095,1.799,rejected,,244.0576181003253,,,,0.5267094269333654,timeout,244.3624516721003,1.456
542,244.176,Custom,OneOff,Low,5.49,2.169,completed,0.0,244.44922265291592,244.45498589255556,248.87198589255556,0.005763239639634321,4.696328038379846,,,4.417
543,244.503,Custom,OneOff,Standard,5.846,2.87,completed,9.0,244.80912626343547,245.62776057004845,253.48776057004847,0.818634306612978,8.984566737337587,,,7.86
544,244.58,Rush,SingleItem,High,4.136,2.982,completed,9.0,,244.77376057004844,245.62776057004845,0.0,1.0482258457412286,,,0.854
545,245.084,Standard,SingleOp,Low,3.822,1.692,completed,3.0,245.28495365829036,245.87267040950215,250.03467040950216,0.5877167512117865,4.951083987950142,,,4.162
546,245.14,Custom,Prototype,Standard,5.495,2.77,completed,4.0,245.3903041848565,245.93461075095013,252.56061075095013,0.5443065660936384,7.421026158470312,,,6.626
547,245.806,Bulk,SmallBatch,High,2.124,2.407,rejected,,246.02720086298123,,,,0.3658037796345752,timeout,246.17135250831788,1.518
548,245.907,Standard,TwoOp,High,2.648,2.557,completed,2.0,246.29005207015044,246.47824946849244,248.68324946849245,0.18819739834199822,2.7761749050580136,,,2.205
549,246.65,Custom,OneOff,Low,5.485,2.167,rejected,7.0,,246.92202554966192,,0.0,9.16402350611375,quality_reject,255.81402554966192,8.892
550,247.392,Bulk,MediumBatch,Critical,1.664,3.476,completed,8.0,,247.5104727171667,249.0544727171667,0.0,1.662008812609912,,,1.544
551,247.406,Standard,ThreeOp,Standard,3.416,2.176,completed,0.0,247.69688388069628,248.87198589255556,251.41198589255555,1.1751020118592805,4.005675482348437,,,2.54
552,247.493,Precision,UltraPrecision,Standard,5.232,2.695,completed,2.0,247.6035891971913,248.68324946849245,254.83424946849235,1.079660271301151,7.341115646023582,,,4.551
553,247.785,Custom,OneOff,High,6.341,3.612,completed,5.0,247.92689551062878,248.8726603895134,254.99266038951342,0.9457648788846313,7.208151249913499,,,6.12
554,247.901,Precision,TightTolerance,Low,4.686,1.939,rejected,,248.17984418955402,,,,0.6807733397529603,timeout,248.58132977691824,5.336
555,247.986,Rush,SingleItem,High,3.573,2.821,rejected,,248.185082433733,,,,0.889042167563133,timeout,248.87494388137682,1.798
556,248.235,Precision,UltraPrecision,Low,5.184,2.081,completed,8.0,248.37136558246502,249.0544727171667,254.90347271716655,0.6831071347016859,6.668464435569035,,,2.949
